Nom du lieu,Adresse,Code postal,Ville,Latitude,Longitude,Type de parking,Source,Places,PMR,Transport public,Prix,Ouverture,Commentaire,Proprietaire,Lumière,Velo
Aire de covoiturage des 3 Vallées,A43 / D1006,73250,	Saint Pierre D'Albigny					,45.5522618388469,6.15977618078965,Aire_covoiturage,73 CD73 Savoie,22,2,,,,,,,
Aire de covoiturage D'Aiton Bourgneuf,A43 / D1006 / D925,73390,Aiton / Bourgneuf,45.5549919621239,6.2553520012363,Aire_covoiturage,73 CD73 Savoie,36,2,,,,,,,
Aire de covoiturage de Val Guiers,A43 / D916B,73330,Belmont Tramonet,45.5728926457041,5.65681399507705,Aire_covoiturage,73 CD73 Savoie,70,2,,,,,,,
Aire de covoiturage de Pont Royal,RD1006 / RD1090,73390,Chamousset,45.5633583040501,6.19793104979417,Aire_covoiturage,73 CD73 Savoie,22,1,,,,,,,
Aire de covoiturage de Détrier	,D925,73110,Détrier,45.4475104858399,6.09606579154569,Aire_covoiturage,73 CD73 Savoie,10,1,,,,,,,
Aire de covoiturage du Grand Arc,A43 / D69,73460,Frontenex,45.6236627459581,6.32188787108376,Aire_covoiturage,73 CD73 Savoie,21,0,,,,,,,
Aire de covoiturage de Pont de Grésy,RD1090 / RD222,73460,Grésy Sur Isère,45.5846289669018,6.26867340394808,Aire_covoiturage,73 CD73 Savoie,18,1,,,,,,,
Aire de covoiturage de Belledone En Savoie,D925,73110,La Croix De La Rochette,45.4690196522249,6.12314418814716,Aire_covoiturage,73 CD73 Savoie,,,,,,,,,
Aire de covoiturage de Bois Plan,RD9,73190,La Ravoire,45.5380470394532,5.96794772819178,Aire_covoiturage,73 CD73 Savoie,47,2,,,,,,,
Aire de covoiturage Vinci Autoroutes Ablis,L'Océane,78660,Ablis,48.529319,1.831500,Aire_covoiturage,78 CD78 Yvelines,,,,,,,Vinci Autoroutes,,
Aire de covoiturage VINCI Autoroutes Allainville,A10,78660,Allainville,48.456758,1.906540,Aire_covoiturage,78 CD78 Yvelines,,,,,,,Vinci Autoroutes,,
Parking covoiturage Vinci Dourdan-Longvilliers,1 D149,78730,Longvilliers,48.56607818581,1.99093288294031,P+R,78 CD78 Yvelines,,,,,,,Vinci Autoroutes,,
Ancienne Gendarmerie,27 D759,79150,Argentonnay,46.9847222222222,-0.458888888888889,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Pont Kadoré,4 Rue du Faubourg Giroire,79150,Argentonnay,46.9869444444444,-0.441111111111111,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage de Bocapôle,Zone Bocapôle,79300,Bressuire,46.8486111111111,-0.474444444444444,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage de La Fourchette,Giratoire Zone Alphaparc,79300,Bressuire,46.845,-0.530555555555556,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Parking Mine D'Or Croisement D740 D950,Croisement D740 D950,79170,Brioux-Sur-Boutonne,46.152727,-0.210812,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking Montplaisir Au Giratoire,Rte de St-Maixent-A proximité du giratoire D743/D6 sur la branche allant vers Champdeniers,79220,Champdeniers-St-Denis,46.4688888888889,-0.368611111111111,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
La Bressandière,Giratoire RN149/RD743 sur la branche allant vers le centre ville de Parthenay,79200,Châtillon-Sur-Thouet,46.6638888888889,-0.250833333333333,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Parking Bord de La Route de Clessé,Route de Clessé,79350,Chiché,46.795,-0.357777777777778,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking du Cimetière,A proximité du giratoire RD744 RD 938ter sur la branche allant vers Bressuire,79380,La Forêt-Sur-Sèvre,46.775430,-0.641259,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Place de La Mairie/Eglise,"1 Place de l'Église, 79700 La Petite-Boissière",79700,La Petite Boissière,46.8825,-0.741944444444444,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking Route de La Liberté,Route de la Liberté,79200,Lageon ,46.730066,-0.237464,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage Le Rézard,Giratoire Le Rézard,79200,Le Tallud,46.6305555555556,-0.271944444444444,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Parking du  Croisement,11 Rue de l'Auvergne les Maisons,79190,Limalonges,46.137491,0.178252,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage de La Martinière,Aire de repos de la Martinière,79600,Louin,46.7744444444444,-0.219444444444444,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Parking du Stade Cité Verdinière,Cité de la Verdinière – D948,79500,Maisonnay,46.1905555555556,-0.0533333333333333,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage Mauléon,La Petite Pelaine Echangeur RN249 RD759,79700,Mauléon,46.9288888888889,-0.728333333333333,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Place du 11 Nov 1918,Place du 11 Nov 1918,79320,Moncoutant,46.7236111111111,-0.586388888888889,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking de La Croix de Bel Air,Echangeur RN249 RD33,79250,Nueil-Les-Aubiers,46.898262,-0.631270,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Place du Champ de Foire,Place du Champ de Foire,79600,Saint-Jouin-De-Marnes,46.8819444444444,-0.0552777777777778,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Place denfert Rochereau,Place Denfert Rochereau – D611 – D24,79400,Saint-Maixent-L'Ecole,46.4152777777778,-0.198611111111111,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking du Giratoire,Croisement D101 et D948,79500,Saint-Martin-Lès-Melle,46.224601,-0.155531,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking Rue du Stade,D123,79410,Saint-Maxire,46.3976138888889,-0.484947222222222,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Salle des Fêtes,D3,79270,Sansais,46.2721166666667,-0.584277777777778,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de covoiturage de Saint Léger,Avenue de Poitiers – D948_D950,79500,St-Léger-De-La-Martinière,46.2205555555556,-0.134722222222222,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Parking Zone Auralis,Zone artisanale Auralis,79600,Tessonnière,46.8283333333333,-0.207222222222222,Aire_covoiturage,79 CD79 Deux-sèvres,,,,,,,,,
Stade Henri Lorgueilleux,Rue de la Croix Chauvin,79390,Thénezay,46.715,-0.0311111111111111,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Parking Route André Colas,Route du Docteur André Colas,79100,Thouars,46.9733333333333,-0.184166666666667,Parking,79 CD79 Deux-sèvres,,,,,,,,,
Aire de Cahuzac / Vère,"Giratoire RD 922 Cahuzac / Vère
 (RD 922 X RD 115A)",81140,Cahuzac Sur Vère,43.972660,1.901200,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Brens,"A68 Echangeur D 968 Gaillac
Graulhet ",81600,Gaillac,43.877200,1.904600,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Couffouleux,"A 68 Echangeur RD 12 Rabastens
Couffouleux Graulhet",81800,Graulhet,43.793700,1.759600,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Croix de Mille,"A 68 Echangeur RD 988 Carmaux
La Croix de Mille",81190,La Croix De Mille,44.080100,2.235000,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Montans,"A68 Echangeur RD 10 Lisle s/ Tarn
Montans",81600,L'Isle Sur Tarn,43.843300,1.843800,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Montgaillard Salvagnac,"Giratoire RD 999 Montgaillard
(RD 999 X RD 12)",81630,Montgaillard,43.915200,1.592400,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Garban Puygouzon,"RD 612 Puygouzon
(RD 612 X Avenue de Garban)",81990,Puygouzon,43.889600,2.163500,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Puylaurens,"Déviation Puylaurens
(RN 126 X RD 926 X RD 12)",,Saint-Germain-Des-Prés,43.557300,2.051800,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Puech Auriol Saint Germier,"Délaissé RD 612 
(RD 612 X RD 59B X RD 156)",,Saint-Germier,43.666100,2.231200,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Saint Sulpice,"A 68 Echangeur RD 630 St Sulpice
Lavaur",,Saint-Sulpice,43.759300,1.711500,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de La Pierre Plantée,"RD 621 St Affrique les Montagnès
(RD 621 X RD 85)",,St Affrique Les Montagnès,43.553400,2.210400,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de Viterbe,"Giratoire RD 612 Viterbe
(RD 612 X RD 43)",,Viterbe,43.669000,1.915200,Aire_covoiturage,81 CD81 Tarn,,,,,,,,,
Aire de covoiturage de Bandol,Échangeur sur l'A50 – Le pont d'Aran,83110,Bandol/Sanary,43.142305,5.769544,Aire_covoiturage,83 CD83 Var,67,,,,,,,,
Aire de covoiturage de La Verrerie,Giratoire de La Verrerie – RD98/RD559,83230,Bormes les Mimosas,43.151900,6.312145,Aire_covoiturage,83 CD83 Var,9,,,,,,,,
Aire de covoiturage de Brue-Auriac,RD35 – 7 avenue St Georges,83119,Brue-Auriac,43.528455,5.946207,Aire_covoiturage,83 CD83 Var,27,,,,,,,,
Aire de covoiturage Les Défens,Giratoire des défens -RD97/RD43,83390,Cuers,43.25079,6.094343,Aire_covoiturage,83 CD83 Var,59,,,,,,,,
Aire de covoiturage des 4 chemins,RD4 giratoire des 4 chemins,83440,Fayence,43.597002,6.690902,Aire_covoiturage,83 CD83 Var,8,,,,,,,,
Aire de covoiturage de Ginasservis,RD23 gare routière,83560,Ginasservis,43.672706,5.847295,Aire_covoiturage,83 CD83 Var,30,,,,,,,,
Aire de covoiturage de La Bouverie,La Bouverie giratoire RD12 / RD 29,83400,Hyères,43.173273,6.117951,Aire_covoiturage,83 CD83 Var,10,,,,,,,,
Aire de covoiturage de la Cadière d'Azur,Giratoire RD82/RD66 (échangeur sur l'A50),83330,La Cadière d'Azur,43.193347,5.763985,Aire_covoiturage,83 CD83 Var,48,,,,,,,,
Aire de covoiturage de Valcros,Échangeur de Valcros – RD98,83250,La Londe les Maures,43.147299,6.255801,Aire_covoiturage,83 CD83 Var,20,,,,,,,,
Parking de covoiturage VINCI Autoroutes Les Adrets,Échangeur n°39 sur l'A8,83600,Les Adrets de l'Estérel,43.543676,6.81237,Sortie_autoroute,83 CD83 Var,44,,,,,,,,
Aire de covoiturage de Nans les pins,Giratoire RD560/RD80/RD1,83860,Nans les Pins,43.393034,5.796918,Aire_covoiturage,83 CD83 Var,25,,,,,,,,
Aire de covoiturage de Néoules,Giratoire RD554/RD68,83136,Néoules,43.315089,6.007159,Aire_covoiturage,83 CD83 Var,26,,,,,,,,
Aire de covoiturage de Sollies-Pont – Ste Christine,ZA Ste Christine – RD97 – rond point des Andues,83210,Sollies-Pont,43.206306,6.046814,Aire_covoiturage,83 CD83 Var,30,,,,,,,,
Aire de covoiturage de La Laouve,RD560 ZA de la Laouve,83470,St Maximin la Ste Baume,43.459133,5.862295,Aire_covoiturage,83 CD83 Var,12,,,,,,,,
Aire de covoiturage de St Pilon,RD560 Croisement St Pilon,83470,St Maximin la Ste Baume,43.437332,5.856556,Aire_covoiturage,83 CD83 Var,10,,,,,,,,
Aire de covoiturage de L'Escaillon,L'Escaillon,83200,Toulon,43.128238,5.887513,Aire_covoiturage,83 CD83 Var,130,,,,,,,,
Aire de covoiturage de Ste Musse,Ste Musse,83000,Toulon,43.129506,5.983086,Aire_covoiturage,83 CD83 Var,110,,,,,,,,
Aire de covoiturage des Crouis,RD562 giratoire de Crouis,83440,Tourrettes,43.608101,6.711852,Aire_covoiturage,83 CD83 Var,10,,,,,,,,
Aire de covoiturage de La Caserne des Pompiers,"Rue du Stade, 85190 Aizenay",85190,Aizenay,46.7371,-1.6081,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Aire de covoiturage des Centaurèes,"Impasse de, L'Orgerière, 85190 Aizenay",85190,Aizenay,46.7348,-1.6187,Aire_covoiturage,85 CD85 Vendée,9,,,,,,,,
Parking de La Gare,"12 Route du Poiré, 85190 Aizenay",85190,Aizenay,46.7389,-1.6025,Parking,85 CD85 Vendée,5,,,,,,,,
Aire de covoiturage de La dugeonnière,"25 Route de la Dugeonnière, 85750 Angles",85750,Angles,46.4065,-1.3923,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage de La Landette - Rd160/Rd4 (Aubigny),"D160, 85430 Venansault",85430,Aubigny-Les-Clouzeaux,46.6492,-1.5128,Aire_covoiturage,85 CD85 Vendée,90,,,,,,,,
Parking du Champ de Foire,"14 Avenue de Lattre de Tassigny, 85440 Avrillé",85440,Avrillé,46.4702,-1.492,Parking,85 CD85 Vendée,11,,,,,,,,
Aire de covoiturage de La Pointe de La Fosse,"Rue de la Pointe, 85630 Barbâtre",85630,Barbâtre,46.9002,-2.1505,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Place du Canal,"4 Place du Canal, 85130 Bazoges-en-Paillers",85130,Bazoges-En-Paillers,46.9075,-1.1346,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage de Tournebride,,85170,Beaufou,46.806264,-1.45523,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Place du Champ de Foire,"10 Rue des Sables, 85190 Beaulieu-Sous-la-Roche",85190,Beaulieu-Sous-La-Roche,46.6759,-1.6116,Parking,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage des 5 Moulins,"La Souchaie, 85500 Beaurepaire",85500,Beaurepaire,46.9019,-1.074,Aire_covoiturage,85 CD85 Vendée,24,,,,,,,,
Parking du Stade,"19 Rue de la Galissonnière, 85500 Beaurepaire",85500,Beaurepaire,46.9094,-1.0967,Aire_covoiturage,85 CD85 Vendée,15,,,,,,,,
Aire de covoiturage de L'Échangeur Nord (Saligny),"La Petite Filée, 85170 Saligny",85170,Bellevigny,46.7992,-1.4292,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Aire de covoiturage du Mitan Vendéen,"7006 Route de Chantonnay, 85480 Bournezeau",85480,Bournezeau,46.6345,-1.1669,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Parking du Rond Point de Sainte Hermine,"D948, 85480 Bournezeau",85480,Bournezeau,46.6276,-1.163,Parking,85 CD85 Vendée,60,,,,,,,,
Aire de covoiturage du Pré Vert,"1 Rue de l'An VI, 85450 Chaillé-les-Marais",85450,Chaillé-Les-Marais,46.3918,-1.0228,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage de La Terrière,"92 Rue de Bois de Cène, 85300 Challans",85300,Challans,46.8568,-1.8804,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage de L'Epine Verte,"6 Boulevard Albert Schweitzer, 85300 Challans",85300,Challans,46.841,-1.8949,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Aire de covoiturage des Bretelières,"185 Route de Cholet, 85300 Challans",85300,Challans,46.8529,-1.8506,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Aire de covoiturage La Sablière,"2 Rue des Boutons d'Or, 85300 Challans",85300,Challans,46.8323,-1.863,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage Maryse Bastié,"22 Rue Maryse Bastié, 85300 Challans",85300,Challans,46.8391,-1.852,Aire_covoiturage,85 CD85 Vendée,12,,,,,,,,
Aire de covoiturage de Bel Air,"Bel Air, 85500 Chambretaud",85500,Chambretaud,46.9281,-0.9914,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Aires de covoiturage des Aveneaux,"30 Rue des Aveneaux, 85110 Chantonnay",85110,Chantonnay,46.6828,-1.0666,Aire_covoiturage,85 CD85 Vendée,40,,,,,,,,
Aire de covoiturage de La Mainborgère,"2 Rue des Terrières, 85320 Château-Guibert",85320,Château-Guibert,46.5732,-1.2832,Aire_covoiturage,85 CD85 Vendée,11,,,,,,,,
Place de La Mairie,"9 Rue de la Petite Maine, 85140 Chauché",85140,Chauché,46.8295,-1.2702,Aire_covoiturage,85 CD85 Vendée,17,,,,,,,,
Place des Martyrs,"35 Rue de la Pompe en Bois, 85250 Chavagnes-en-Paillers",85250,Chavagnes-En-Paillers,46.8943,-1.2508,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Parking des Stades,"106 Route de Pouzauges, 85390 Cheffois",85390,Cheffois,46.6715,-0.7929,Parking,85 CD85 Vendée,40,,,,,,,,
Aire de covoiturage de Buron,"D21, 85220 Coëx",85220,Coëx,46.7055,-1.7255,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Aire de covoiturage du Gué Gorand,"9 Rue de l'Atlantique, 85220 Coëx",85220,Coëx,46.6968,-1.7644,Aire_covoiturage,85 CD85 Vendée,26,,,,,,,,
Place de La Mairie,"15 Rue du Président Auguste Durand, 85610 Cugand",85610,Cugand,47.0656,-1.2544,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage des 4 Chemins,"18 Les Quatre Chemins, 85140 Sainte-Florence",85140,Essarts-En-Bocage,46.8118,-1.1372,Aire_covoiturage,85 CD85 Vendée,0,0,,,,Recharge electrique,,,
Parking de L'Ouche Fontaine (Les Essarts),"24 Rue du Général de Gaulle, 85140 Les Essarts",85140,Essarts-En-Bocage,46.772,-1.2282,Parking,85 CD85 Vendée,20,,,,,,,,
Parking Vendéopôle des Essarts,Rue de la Mongie (Les Essarts),85140,Essarts-En-Bocage,46.7818,-1.1894,Parking,85 CD85 Vendée,0,,,,,,,,
Parking Vendéopôle des Essarts - Rue du Petit Bocage (Les Essarts),"Parc d'Activités La Mongie, 6 Rue du Petit Bocage Vendéopôle, 85140 Les Essarts",85140,Essarts-En-Bocage,46.786,-1.1904,Parking,85 CD85 Vendée,0,,,,,,,,
Place de L'Europe (Les Essarts),"D160, 85140 Les Essarts",85140,Essarts-En-Bocage,46.7732,-1.2259,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Place de Halfing,"6 Rue du Stade, 85670 Falleron",85670,Falleron,46.8819,-1.7037,Aire_covoiturage,85 CD85 Vendée,21,,,,,,,,
Aire de covoiturage de Fougère,D60,85480,Fougège,46.654,-1.2298,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Parking de La Mairie,"32 Route de Saint-Jean de Monts, 85550 La Barre-de-Monts",85550,La Barre-De-Monts,46.8853,-2.1172,Parking,85 CD85 Vendée,20,,,,,,,,
Parking de La Salle des Sports,"2 Clos de la Croix Lauvergne, 85610 La Bernardière",85610,La Bernardière,47.0498,-1.2693,Parking,85 CD85 Vendée,15,,,,,,,,
Aire de covoiturage de L'Epinette,"L'Épinette, 85430 La Boissière-des-Landes",85430,La Boissière-Des-Landes,46.5602,-1.4512,Aire_covoiturage,85 CD85 Vendée,30,,,,,,,,
Parking du Cimetière,"1B Rue des Frères Payraudeau, 85310 La Chaize-le-Vicomte",85310,La Chaize-Le-Vicomte,46.6729,-1.2985,Parking,85 CD85 Vendée,14,,,,,,,,
Place des Lingères,"39 Rue Georges Clemenceau, 85220 La Chapelle-Hermier",85220,La Chapelle-Hermier,46.6871,-1.7215,Aire_covoiturage,85 CD85 Vendée,10,,,,,,,,
Aire de covoiturage des Silènes,"39 Avenue Georges Clemenceau, 85120 La Chataigneraie",85120,La Chataigneraie,46.653536,-0.750082,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage du Riot du Plessis,"2 La Gite du Moulin, 85280 La Ferrière",85280,La Ferrière,46.7079,-1.3255,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Place de La Paix,"6 Rue du Bout de ville, 85280 La Ferrière",85280,La Ferrière,46.7137,-1.313,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Place de La Mairie,"1 Rue de Paulx, 85710 La Garnache",85710,La Garnache,46.892,-1.8306,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Aire de covoiturage de L'Entrepôt,"4 Rue Paul Ribouleau, 85130 La Gaubretière",85130,La Gaubretière,46.9457,-1.0668,Aire_covoiturage,85 CD85 Vendée,34,,,,,,,,
Aire de covoiturage Les Gats,"D6, 85130 La Gaubretière",85130,La Gaubretière,46.9374,-1.0763,Aire_covoiturage,85 CD85 Vendée,14,,,,,,,,
Parking St Jean,"7 Rue Saint-Jean, 85190 La Génétouze",85190,La Génétouze,46.7255,-1.5108,Parking,85 CD85 Vendée,16,,,,,,,,
Parking des Pinsonnières,"22 Pré Brochet, 85680 La Guérinière",85680,La Guérinière,46.9693,-2.2368,Parking,85 CD85 Vendée,20,,,,,,,,
Place des Douves,"7299 Rue du Chanoine Boiziau, 85600 La Guyonnière",85600,La Guyonnière,46.9667,-1.2497,Aire_covoiturage,85 CD85 Vendée,15,,,,,,,,
Aire de covoiturage de La Cigogne,"6 Impasse des Lauriers, 85540 La Jonchère",85540,La Jonchère,46.4257,-1.3957,Aire_covoiturage,85 CD85 Vendée,10,,,,,,,,
Aire de covoiturage de Bel Air,"D746, 85000 La Roche-sur-Yon",85000,La Roche-Sur-Yon,46.6366,-1.396,Aire_covoiturage,85 CD85 Vendée,24,,,,,,,,
Aire de covoiturage de La Roche Sur Yon - Est,"D948, 85000 La Roche-sur-Yon",85000,La Roche-Sur-Yon,46.6716,-1.3583,Aire_covoiturage,85 CD85 Vendée,100,,,,,,,,
Aire de covoiturage de L'Atlantique,"31 Rue de l'Atlantique, 85000 La Roche-sur-Yon",85000,La Roche-Sur-Yon,46.6847,-1.4475,Aire_covoiturage,85 CD85 Vendée,25,,,,,,,,
Aire de covoiturage de La Sangle,"D72, 85130 La Verrie",85130,La Verrie,46.947,-0.98,Aire_covoiturage,85 CD85 Vendée,27,,,,,,,,
Parking du Stade,"32 Rue du Stade, 85150 Le Girouard",85150,Le Girouard,46.5673,-1.5963,Parking,85 CD85 Vendée,19,,,,,,,,
Aire de covoiturage du Pont Rouge,"D747, 85540 Le Givre",85540,Le Givre,46.4521,-1.4133,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Aire de covoiturage de La Martelle,"26 Rue de la Martelle, 85170 Le Poiré-sur-Vie",85170,Le Poiré-Sur-Vie,46.7701,-1.5061,Aire_covoiturage,85 CD85 Vendée,34,,,,,,,,
Parking du Roc,"1 Place de l'Église, 85170 Le Poiré-sur-Vie",85170,Le Poiré-Sur-Vie,46.7683,-1.5108,Parking,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage du Potager Extraordinaire (La Mothe-Achard),"3 Rue de Bel air, 85150 La Mothe-Achard",85150,Les Achards,46.6217,-1.6512,Aire_covoiturage,85 CD85 Vendée,15,,,,,,,,
Parking de La Za des Achards (La Chapelle Achard),"2 rue Michel Breton, ZA Sud-Est, 85150 La Chapelle-Achard",85150,Les Achards,46.6022,-1.6542,Parking,85 CD85 Vendée,35,,,,,,,,
Parking des Achards/Sud (La Mothe-Achard),"Rue de l Océan, ZA Sud, 85150 La Chapelle-Achard",85150,Les Achards,46.5982,-1.6579,Parking,85 CD85 Vendée,0,,,,,,,,
Parking des Achards/Sud Est (La Mothe-Achard),"ZA Sud Est, 9 Rue Michel Breton, 85150 La Chapelle-Achard",85150,Les Achards,46.6017,-1.6498,Parking,85 CD85 Vendée,0,,,,,,,,
Parking Za des Achards/Nord (La Mothe-Achard),"3 Rue de la Camamine, 85150 La Mothe-Achard",85150,Les Achards,46.6035,-1.66,Parking,85 CD85 Vendée,0,,,,,,,,
Aire de covoiturage de La Cossonnière,"D755B, 85500 Les Herbiers",85500,Les Herbiers,46.863,-0.9716,Aire_covoiturage,85 CD85 Vendée,10,,,,,,,,
Aire de covoiturage de La Sablière,"65 Route de Cholet, 85500 Les Herbiers",85500,Les Herbiers,46.8826,-1.0104,Aire_covoiturage,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage des Herbiers,"A87 Rue des Herbiers, 85500 Les Herbiers",85500,Les Herbiers,46.903735,-1.046942,Aire_covoiturage,85 CD85 Vendée,82,,,,,,,,
Aire de covoiturage de La Route de La Roche,"967 Rue Travot, 85170 Les Lucs-sur-Boulogne",85170,Les Lucs-Sur-Boulogne,46.8393,-1.4912,Aire_covoiturage,85 CD85 Vendée,5,,,,,,,,
Parking du Cimetière,"430 Avenue des Pierres Noires, 85170 Les Lucs-sur-Boulogne",85170,Les Lucs-Sur-Boulogne,46.8454,-1.4991,Parking,85 CD85 Vendée,18,,,,,,,,
Parking de La Salle Omnisports,"49 Rue de l'Église, 85400 Les Magnils-Reigniers",85400,Les Magnils-Reigniers,46.4733,-1.2219,Parking,85 CD85 Vendée,20,,,,,,,,
Parking du Stade,"Rue de la Vigne Rouge, 85260 L'Herbergement",85260,L'Herbergement,46.9042,-1.3784,Parking,85 CD85 Vendée,20,,,,,,,,
Aire de covoiturage de La Lune,"ZA La Lune, 85200 Longèves",85200,Longèves,46.467,-0.8506,Aire_covoiturage,85 CD85 Vendée,10,,,,,,,,
Place du Moulin Rouget,"Place du Moulin Rouget, 85400 Luçon",85400,Luçon,46.4532,-1.1579,Parking,85 CD85 Vendée,14,,,,,,,,
Aire de covoiturage de La Cabane,"D40, 85190 Maché",85190,Maché,46.7713,-1.6719,Aire_covoiturage,85 CD85 Vendée,14,,,,,,,,
Aire de covoiturage Les Ouches du Jaunay,"15 Rue du Jaunay, 85150 Martinet",85150,Martinet,46.677,-1.6813,Aire_covoiturage,85 CD85 Vendée,10,,,,,,,,
Place des Anciens Combattants,"6 Rue de la Mairie, 85500 Mesnard-la-Barotière",85500,Mesnard-La-Barotière,46.8587,-1.0996,Aire_covoiturage,85 CD85 Vendée,26,,,,,,,,
Place des Boutons D'Or,"8B Rue de l'Ouvroux, 85700 Montournais",85700,Montournais,46.7439,-0.7638,Aire_covoiturage,85 CD85 Vendée,14,,,,,,,,
Aire de covoiturage de La Salle des Nymphéas,"6247 Rue du Beignon, 85640 Mouchamps",85640,Mouchamps,46.7827,-1.0717,Aire_covoiturage,85 CD85 Vendée,16,,,,,,,,
